"34","05002","05002 UNKNOWN NAME",0,"Outside City Limits"
"34","05005","05005 UNKNOWN NAME",0,"Outside City Limits"
"34","05006","05006 UNKNOWN NAME",0,"Outside City Limits"
"34","05007","05007 UNKNOWN NAME",0,"Outside City Limits"
"34","05008","05008 UNKNOWN NAME",0,"Outside City Limits"
"34","05010","05010 UNKNOWN NAME",0,"Outside City Limits"
"34","05014","05014 UNKNOWN NAME",0,"Outside City Limits"
"34","05017","05017 UNKNOWN NAME",0,"Outside City Limits"
"34","05019","05019 UNKNOWN NAME",0,"Outside City Limits"
"34","05029","05029 UNKNOWN NAME",0,"Outside City Limits"
"34","05030","05030 UNKNOWN NAME",0,"Outside City Limits"
"34","05044","05044 UNKNOWN NAME",0,"Outside City Limits"
"34","05058","05058 UNKNOWN NAME",0,"Outside City Limits"
"34","05060","05060 UNKNOWN NAME",0,"Outside City Limits"
"34","0511O","0511O UNKNOWN NAME",0,"Outside City Limits"
"34","0518H","0518H UNKNOWN NAME",0,"Outside City Limits"
"34","0519Q","0519Q UNKNOWN NAME",0,"Outside City Limits"
"34","0521O","0521O UNKNOWN NAME",0,"Outside City Limits"
"34","05470","05470 UNKNOWN NAME",0,"Outside City Limits"
"34","05473","05473 UNKNOWN NAME",0,"Outside City Limits"
"34","05479","05479 UNKNOWN NAME",0,"Outside City Limits"
"34","05498","05498 UNKNOWN NAME",0,"Outside City Limits"
"34","05559","05559 UNKNOWN NAME",0,"Outside City Limits"
"34","06078","06078 UNKNOWN NAME",0,"Outside City Limits"
"34","06094","06094 UNKNOWN NAME",0,"Outside City Limits"
"34","06159","06159 UNKNOWN NAME",0,"Outside City Limits"
"34","06221","06221 UNKNOWN NAME",0,"Outside City Limits"
"34","07049","07049 UNKNOWN NAME",0,"Outside City Limits"
"34","07119","07119 UNKNOWN NAME",0,"Outside City Limits"
"34","07123","07123 UNKNOWN NAME",0,"Outside City Limits"
"34","07562","07562 UNKNOWN NAME",0,"Outside City Limits"
"34","08011","08011 UNKNOWN NAME",0,"Outside City Limits"
"34","08022","08022 UNKNOWN NAME",0,"Outside City Limits"
"34","08117","08117 UNKNOWN NAME",0,"Outside City Limits"
"34","08123","08123 UNKNOWN NAME",0,"Outside City Limits"
"34","08185","08185 UNKNOWN NAME",0,"Outside City Limits"
"34","08198","08198 UNKNOWN NAME",0,"Outside City Limits"
"34","08219","08219 UNKNOWN NAME",0,"Outside City Limits"
"34","08832","08832 UNKNOWN NAME",0,"Outside City Limits"
"34","09104","09104 UNKNOWN NAME",0,"Outside City Limits"
"34","09201","09201 UNKNOWN NAME",0,"Outside City Limits"
"34","09202","09202 UNKNOWN NAME",0,"Outside City Limits"
"34","09203","09203 UNKNOWN NAME",0,"Outside City Limits"
"34","09204","09204 UNKNOWN NAME",0,"Outside City Limits"
"34","09212","09212 UNKNOWN NAME",0,"Outside City Limits"
"34","09213","09213 UNKNOWN NAME",0,"Outside City Limits"
"34","09240","09240 UNKNOWN NAME",0,"Outside City Limits"
"34","09301","09301 UNKNOWN NAME",0,"Outside City Limits"
"34","09302","09302 UNKNOWN NAME",0,"Outside City Limits"
"34","09401","09401 UNKNOWN NAME",0,"Outside City Limits"
"34","09404","09404 UNKNOWN NAME",0,"Outside City Limits"
"34","09406","09406 UNKNOWN NAME",0,"Outside City Limits"
"34","09407","09407 UNKNOWN NAME",0,"Outside City Limits"
"34","09408","09408 UNKNOWN NAME",0,"Outside City Limits"
"34","09409","09409 UNKNOWN NAME",0,"Outside City Limits"
"34","09419","09419 UNKNOWN NAME",0,"Outside City Limits"
"34","09421","09421 UNKNOWN NAME",0,"Outside City Limits"
"34","09424","09424 UNKNOWN NAME",0,"Outside City Limits"
"34","09503","09503 UNKNOWN NAME",0,"Outside City Limits"
"34","09556","09556 UNKNOWN NAME",0,"Outside City Limits"
"34","09557","09557 UNKNOWN NAME",0,"Outside City Limits"
"34","09605","09605 UNKNOWN NAME",0,"Outside City Limits"
"34","09701","09701 UNKNOWN NAME",0,"Outside City Limits"
"34","09704","09704 UNKNOWN NAME",0,"Outside City Limits"
"34","09705","09705 UNKNOWN NAME",0,"Outside City Limits"
"34","09777","09777 UNKNOWN NAME",0,"Outside City Limits"
"34","09804","09804 UNKNOWN NAME",0,"Outside City Limits"
